selling_price,city,house_age,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_basement,floors,scenic_views
308000,Kent,10,4,2.5,2330,4606,0,2,0
311000,Seattle,21,5,3,2020,5917,800,1,0
319000,Seattle,6,2,1.5,1090,847,0,3,0
325000,Seattle,5,3,1.5,1270,1067,0,3,0
318000,Seattle,6,3,1.5,1240,983,0,3,0
348000,Seattle,6,3,2.5,1490,2478,0,3,0
515000,Renton,8,4,2.5,2670,8765,0,2,0
600000,Renton,3,4,2.75,3110,11225,0,2,0
579000,Renton,2,4,2.75,3220,9825,0,2,0
342000,Seattle,6,3,2.5,1740,2226,420,2,0
330000,Seattle,6,3,2.5,1740,1844,420,2,0
540000,Kirkland,5,5,3,2570,5590,990,1,0
316000,Renton,17,3,2.5,1490,4078,0,2,0
315000,Renton,15,3,2.5,1260,2767,0,2,0
292000,Renton,15,3,2.5,1560,2740,0,2,0
300000,Renton,15,3,2.5,1260,3855,0,2,0
330000,Renton,16,2,2.5,1310,2915,0,2,0
350000,Renton,16,3,2.5,1630,3425,0,2,0
320000,Seattle,7,3,2.5,1610,1356,370,2,0
599000,Seattle,0,3,1.75,1650,1180,0,3,0
645000,Seattle,1,3,2.25,1640,1023,0,3,0
599000,Seattle,0,3,1.75,1650,1180,0,3,0
272000,Renton,10,4,2.5,1870,5692,0,2,0
645000,Federal Way,13,3,2.25,3280,79279,0,1,0
350000,Auburn,23,3,2,1680,81893,0,1,0
800000,Kent,23,6,4.25,5480,189050,340,2,0
503000,Maple Valley,26,3,2,2590,108900,610,2,0
865000,Seattle,0,5,2.5,3190,8160,0,2,0
350000,Seattle,3,4,2.5,2040,22653,0,2,0
450800,Renton,5,4,3.25,2510,5311,0,2,0
455950,Renton,0,4,2.5,2720,5771,0,2,0
710000,Sammamish,19,4,2.75,2710,41811,1020,1.5,0
695000,Sammamish,16,4,2.5,2961,12146,0,2,0
604950,Kirkland,1,3,2.5,2110,5608,770,1,0
939000,Kirkland,0,4,2.75,3270,12880,0,2,0
750000,Kirkland,14,3,2.5,2400,7745,0,2,0
810000,Kirkland,9,4,2.5,2910,6555,0,2,0
920000,Kirkland,8,4,2.5,3540,7009,0,2,0
820000,Redmond,18,3,2.5,3030,46538,0,2,0
870000,Redmond,24,4,2,3090,41147,0,1,0
890000,Redmond,24,2,1.75,3050,50965,0,2,0
649950,Woodinville,20,4,2.5,2350,63162,0,2,0
879000,Woodinville,9,4,3,3590,89640,0,2,0
880000,Woodinville,18,4,3.25,4060,52707,0,2,0
519500,Seattle,6,3,3,2390,19454,0,1.5,0
469000,Seattle,0,3,2.25,1440,1362,0,3,0
407000,Seattle,7,2,2.5,1340,999,400,2,0
679900,Seattle,14,3,2.5,2440,5750,460,2,2
866500,Seattle,1,4,3.5,3080,4945,1070,2,0
589500,Seattle,9,3,3.25,2310,3075,580,2,0
643950,Seattle,0,3,2.25,1760,2122,0,3,0
330000,Seattle,9,3,2.5,1070,1155,350,2,0
399500,Seattle,8,2,1.5,1180,1722,0,2,0
380000,Seattle,7,3,2.5,1260,900,320,2,0
390000,Seattle,8,3,2.5,1310,1254,460,2,0
370000,Seattle,11,3,2.5,1070,1219,350,2,0
393500,Seattle,11,3,1.75,1230,1441,220,2,0
401750,Seattle,10,2,1.5,1070,1236,70,2,0
540000,Seattle,5,2,1.25,1230,1569,180,2,0
574000,Seattle,6,2,2.25,1100,1114,200,2,0
670000,Seattle,29,3,2.5,1800,4763,560,2,0
655000,Seattle,1,2,2.25,1460,1851,280,2,0
449950,Seattle,0,3,2.25,1540,1270,0,3,0
360000,Seattle,8,3,2,1270,1323,0,3,0
401000,Seattle,9,3,2,1270,1333,0,3,0
379000,Seattle,8,3,3.25,1380,1234,0,3,0
369950,Seattle,8,3,2,1270,1320,0,3,0
380500,Seattle,12,3,2,1270,1348,0,3,0
320000,Seattle,14,2,1.5,1110,1200,0,3,0
406100,Seattle,9,3,2.25,1410,1332,0,3,0
407000,Seattle,9,3,2.25,1430,1448,0,3,0
397500,Seattle,9,3,2.25,1430,1383,0,3,0
355000,Seattle,9,3,2.25,1280,959,0,3,0
265000,Seattle,15,3,2.75,1120,881,0,3,0
344000,Seattle,8,3,2.25,1250,1033,0,3,0
374950,Seattle,7,3,2.25,1390,1484,0,3,0
344000,Seattle,7,3,2.25,1250,871,0,3,0
399995,Seattle,10,3,1.5,1140,1069,0,3,0
436000,Seattle,7,3,2.25,1480,1384,0,3,0
345000,Seattle,15,3,2.5,1380,1547,0,3,0
405000,Seattle,10,3,2.25,1520,1245,0,3,0
430000,Seattle,10,3,2.25,1550,1469,0,3,0
652600,Seattle,1,4,2.5,2220,5900,0,2,0
725000,Maple Valley,24,3,2.5,3580,54450,0,1.5,0
390000,Renton,12,2,1,670,11505,0,1,0
437000,Renton,6,3,2.75,2580,5200,0,2,0
390000,Renton,18,3,2.5,1910,4755,0,2,0
380000,Renton,13,4,2.5,2100,5857,0,2,0
420000,Renton,12,3,2.5,2720,8622,0,2,0
505000,Renton,5,4,2.5,2790,5602,0,2,0
527000,Renton,1,4,2.5,2900,6736,0,2,0
652500,Issaquah,25,4,2.25,2220,130244,0,2,0
350000,North Bend,24,3,1.75,1250,13775,0,1,2
900000,Seattle,18,3,2.5,1920,7200,140,2,2
921800,Seattle,2,4,2.5,2950,7024,0,2,0
625504,Seattle,0,3,2.25,1270,1566,210,2,0
594000,Seattle,0,3,2.25,1270,1406,210,2,0
458000,Seattle,8,3,4,1390,1569,240,2,0
555000,Seattle,0,2,2.25,1160,954,200,2,0
549900,Seattle,0,2,1.75,1140,936,200,2,0
830000,Redmond,19,5,3.5,3490,21780,0,2,0
765000,Redmond,23,3,3,3270,38088,0,2,0
929000,Redmond,12,4,3.25,4030,57499,0,2,0
762500,Redmond,29,4,2.25,3130,41382,0,2,0
839000,Woodinville,14,3,2.5,3200,203425,0,1,0
589900,Woodinville,21,2,3,3160,66646,0,2,0
619000,Woodinville,12,3,2.5,2560,43608,0,2,0
539000,Woodinville,27,3,2,1800,43995,0,2,0
630000,Woodinville,16,3,2.5,2460,38794,0,2,0
540000,Woodinville,25,4,2.5,2050,34222,0,2,0
402000,Seattle,17,3,1.5,1320,3145,0,2,0
660000,Kirkland,14,3,3.5,2740,3785,550,2,0
495000,Kirkland,14,3,2.5,1860,3150,0,2,0
540000,Kirkland,14,4,2.5,2050,3784,0,2,0
499950,Duvall,13,3,2.5,2370,12753,0,2,0
359950,Auburn,2,5,2.75,2844,3990,0,2,0
299999,Auburn,2,4,2.5,1981,4828,0,2,0
769995,Sammamish,0,5,2.75,3010,5398,0,2,0
804995,Sammamish,0,5,1.5,3360,5402,0,2,0
831548,Sammamish,0,5,2.75,3010,4919,0,2,0
834995,Sammamish,0,5,1.5,3360,5225,0,2,0
852880,Sammamish,0,4,3.25,3450,6184,0,2,0
864327,Sammamish,0,5,3.25,3480,6507,0,2,0
829995,Sammamish,0,5,3.25,3360,6120,0,2,0
370000,Kent,1,4,2.5,2531,6843,0,2,0
543000,Seattle,6,3,2.25,1240,949,0,3,0
504200,Seattle,6,2,1.5,1200,1687,0,3,0
305000,Renton,20,3,2,1490,7697,0,1,0
332000,Renton,21,3,2.5,1530,9406,260,1,0
627000,Renton,0,4,2.5,2750,11830,0,2,0
725500,Redmond,17,4,2.5,2790,74495,0,2,0
306000,Auburn,0,4,2.5,2267,3577,0,2,0
303000,Auburn,0,3,2.5,2056,3564,0,2,0
460458,Auburn,0,4,2.5,3284,6516,0,2,0
379500,Auburn,2,4,2.5,2560,5102,0,2,0
384435,Federal Way,0,3,2.5,2029,3906,0,2,0
333490,Federal Way,0,4,2.5,2250,3916,0,2,0
415000,Kent,2,4,2.5,2544,4071,0,2,0
460940,Kent,0,4,2.5,3202,4964,0,2,0
442515,Kent,1,4,2.5,2930,4875,0,2,0
436952,Auburn,0,4,2.5,2708,4772,0,2,0
428900,Auburn,0,4,2.5,2598,5553,0,2,0
447055,Kent,0,4,2.5,2448,4949,0,2,0
498445,Kent,0,4,2.5,3216,5902,0,2,0
491000,Kent,3,5,3.5,2815,4900,0,2,0
905000,Bellevue,26,3,2.5,2930,9280,0,2,0
426950,Renton,13,4,2.75,2350,5589,0,2,0
310000,Kent,29,4,2.75,1950,9720,550,1,0
368500,Seattle,22,5,2.75,2530,7601,1010,1,0
325000,Seattle,23,5,2.75,2400,7904,950,1,0
345000,Seattle,22,3,2.5,2340,8414,1060,1,0
620000,Duvall,7,4,3.5,3880,8244,820,2,0
558000,Seattle,14,4,2.5,3220,5120,800,2,0
970000,Seattle,6,5,3.5,3400,9804,850,2,0
285000,Seattle,12,5,3,2110,5260,440,2,0
630000,Seattle,4,4,3,3640,5096,900,2,0
315000,Seattle,21,3,2,1300,3731,400,1,0
715000,Seattle,3,3,2.25,1990,4977,0,3,0
740000,Seattle,11,5,3.5,3990,5000,1080,2,0
429900,Federal Way,1,4,3.25,2880,5929,0,2.5,0
684000,Renton,4,4,3.5,3040,8414,620,2,0
900000,Renton,7,6,3.75,4210,6105,930,2,0
610000,Bellevue,27,3,2.5,2060,8893,0,2,0
360000,Auburn,22,4,2.5,2160,9528,0,2,0
415000,Auburn,0,4,2.5,2891,6499,0,2,0
770000,Redmond,29,3,2.5,3680,35617,1290,1,0
715000,Redmond,17,4,3.5,3260,110579,0,2,0
775000,Redmond,16,3,2.5,3010,74390,0,2,0
760000,Redmond,20,3,2.75,3530,69834,0,2,0
875000,Sammamish,25,5,3.25,4230,21455,1510,2,0
810000,Sammamish,23,4,2.5,3520,15420,0,2,0
559000,Auburn,13,3,2.5,3110,217800,0,2,0
378500,Auburn,24,3,2.5,2860,43821,0,2,0
540500,Maple Valley,18,3,2,2800,185130,480,1,0
728000,Maple Valley,13,4,3.5,3490,87497,0,2,0
360000,Seattle,19,4,2.5,1840,9611,0,2,0
279000,Seattle,2,5,2.5,2690,5557,0,2,0
518000,Renton,12,4,2.5,2790,9910,0,2,0
551500,Renton,8,4,2.5,2950,10003,0,2,0
554950,Renton,8,3,2.5,2950,10254,0,2,0
700000,Redmond,11,4,2.5,2770,89298,0,2,0
753000,Redmond,12,3,2.5,3070,223463,0,2,0
825000,Redmond,26,3,2.25,2980,86636,750,1,0
865000,Woodinville,30,3,2.25,2670,150270,0,2,0
880000,Woodinville,25,3,2,2130,35169,0,1,0
362000,Seattle,30,4,2.5,2360,7370,900,1,0
614905,Seattle,24,3,2.5,2410,7225,0,2,0
818000,Woodinville,28,4,2.5,4020,44431,0,2,0
674250,Woodinville,29,4,2.5,2780,35000,0,1,0
580000,Woodinville,29,3,2.5,2180,40278,0,2,0
425000,Renton,9,4,2.5,2480,4504,0,2,0
369950,Renton,9,4,2.5,2050,4502,0,2,0
455000,Renton,9,4,2.5,2950,4502,0,2,0
515000,Renton,9,4,2.5,3200,6473,0,2,0
487500,Renton,1,4,2.5,2810,6296,0,2,0
745000,Sammamish,25,4,2.5,2760,13093,0,2,0
763776,Sammamish,25,4,2.5,2750,16139,0,2,0
450000,Federal Way,25,3,2.5,2910,17172,0,2,0
465000,Federal Way,26,3,2.5,2870,25663,0,2,0
759950,Seattle,10,4,3.5,2100,7560,0,2,0
288000,Seattle,7,3,2.5,1150,887,0,3,0
320000,Seattle,5,3,1.5,1240,1221,190,2,0
325000,Seattle,6,2,1.5,1180,834,0,3,0
300000,Federal Way,27,3,2.75,2090,9620,750,1,0
695000,Issaquah,24,4,2.5,2650,9990,0,2,0
717000,Issaquah,23,4,2.5,2780,7985,0,2,0
625000,Issaquah,27,3,2.5,2360,12164,0,2,0
640000,Issaquah,27,3,2.5,2420,8244,0,2,0
645500,Issaquah,26,4,2.5,2390,9638,0,2,0
700000,Issaquah,26,4,2.5,2440,7491,0,2,0
639000,Issaquah,25,4,2.5,1990,8034,0,2,0
716000,Issaquah,26,3,2.5,2270,7866,0,1,0
275000,Federal Way,19,3,2.5,1710,7230,0,2,0
299000,Federal Way,18,4,2.25,1870,6693,0,2,0
770000,Issaquah,11,4,2.5,3560,6187,0,2,0
846450,Issaquah,12,4,2.5,3710,7491,0,2,0
437000,North Bend,21,3,2.5,1750,22357,0,2,0
855169,Redmond,1,4,2.5,2970,5050,0,2,0
831500,Woodinville,30,5,2.5,4470,35124,0,2.5,0
370000,Kent,9,4,2.5,2650,5706,0,2,0
329000,Kent,9,4,2.5,2650,5880,0,2,0
370000,Kent,10,4,3,2490,5706,0,2,0
410000,Kent,9,3,2.5,3040,6054,0,2,0
705000,Seattle,1,3,2.5,1580,1321,500,2,2
609500,Seattle,1,3,1.75,1590,1113,0,3,0
599950,Seattle,1,3,2.5,1510,1493,0,3,0
598950,Seattle,1,3,2.5,1480,1531,0,3,0
315000,Seattle,12,4,2.5,1950,3225,0,2,0
460000,Seattle,8,4,3.5,2870,3225,800,2,3
299000,Seattle,12,4,2.5,1950,3000,0,2,0
625000,Seattle,18,5,3.5,4010,6000,1450,2,3
415000,Seattle,12,4,3.5,3040,7125,800,2,1
335000,Seattle,16,4,2.5,2330,7050,0,2,0
353000,Seattle,16,4,2.75,1920,4627,910,1,0
400000,Seattle,14,2,2.5,1170,1811,0,2,0
387000,Seattle,13,2,2.5,1170,1394,0,2,0
405000,Seattle,7,2,2,1405,1073,265,2,0
545400,Federal Way,10,3,2,2850,19200,510,1,3
490000,Federal Way,26,3,2.5,2410,11900,810,1,2
405000,Federal Way,19,3,2.5,3170,12750,810,2,0
734000,Federal Way,14,5,4.25,4110,42755,1140,2,2
320000,Seattle,6,3,2.5,1820,1855,250,2,0
327500,Seattle,6,3,2.5,1820,1866,250,2,0
305000,Seattle,5,4,2,2470,1831,500,2,0
353000,Auburn,26,4,2.75,2200,268329,790,1,0
403950,Seattle,21,4,2.5,2120,13780,0,2,0
665000,North Bend,14,5,2.25,3320,60984,0,2,0
688000,North Bend,16,4,3,3400,292723,0,2,0
718000,North Bend,20,3,1.75,4060,136290,1250,1,0
425000,North Bend,25,3,1.75,1510,44000,270,1,0
750000,North Bend,13,3,2.75,3010,206910,0,2,2
925000,Issaquah,23,4,2.5,3300,101930,0,2,0
465000,Seattle,13,3,3.25,1510,1850,280,2,2
455000,Seattle,6,2,2,1190,1303,390,2,0
529000,Seattle,7,2,2,1540,9714,0,2,0
607010,Seattle,12,4,2.5,2180,4000,480,2,0
846000,Seattle,0,4,3.25,2720,4000,650,2,1
817250,Kirkland,16,3,2.5,2980,7202,0,2,0
909950,Kirkland,1,5,3.75,3050,8972,0,2,0
537000,Kirkland,15,3,2.5,1550,12920,0,2,0
963000,Kirkland,7,4,3.25,3530,8589,0,2,0
660000,Kirkland,25,3,2.25,1700,12615,400,1,0
700000,Kirkland,10,3,2.5,2190,7982,0,2,0
760000,Redmond,16,4,2.5,2850,11000,0,2,0
880000,Redmond,8,4,2.5,3550,8618,0,2,0
580000,Kirkland,28,3,2.25,1580,8506,0,2,0
470000,Kirkland,27,3,1.75,1310,8600,0,1,0
895000,Kirkland,17,4,2.5,2850,8526,0,2,0
807500,Sammamish,13,4,2.5,3190,24170,0,2,0
870000,Sammamish,23,3,2,2320,65340,0,1.5,0
860000,Kirkland,5,4,2.5,3070,6923,0,2,0
556000,Kirkland,16,3,2.25,2020,3600,0,2,0
575000,Kirkland,15,3,2.5,2070,3599,0,2,0
880000,Kirkland,8,5,2.75,3020,9187,0,2,0
784000,Redmond,25,3,3.5,3950,111078,1490,1.5,0
885000,Kirkland,19,4,2.5,2620,9157,0,2,0
750500,Kirkland,25,4,2.5,2860,9159,1330,1,0
775000,Kirkland,25,3,2.5,1980,7807,0,2,0
837500,Kirkland,20,4,2.5,2700,9320,0,2,0
702000,Kirkland,24,3,2.5,2190,8528,430,1,0
718000,Kirkland,13,3,2.5,2070,7200,0,2,0
725000,Kirkland,23,4,2.5,2700,25870,0,2,0
857000,Kirkland,23,4,3,3720,29043,0,2,0
365000,Seattle,7,3,2.25,1110,979,150,2,0
352750,Seattle,6,2,1.75,1060,1241,100,2,0
345000,Seattle,9,2,1.5,1180,844,190,2,0
399950,Seattle,8,3,2.5,1610,1320,330,2,0
515000,Seattle,6,3,3,2100,2409,440,2,0
350000,Seattle,9,3,2.25,1322,1796,235,2,0
441000,Seattle,27,5,2.5,2000,3600,850,1,0
635000,Seattle,17,3,2.5,1530,2978,320,1,0
915000,Bellevue,16,4,2.5,3210,8532,0,2,0
735000,Bellevue,17,3,2.5,2540,6762,0,2,0
365000,Seattle,8,3,2.25,1310,915,250,2,0
776000,Redmond,6,4,2.5,3040,6425,0,2,0
450000,Seattle,6,3,2.5,1810,914,430,3,0
315000,Federal Way,19,4,2,2020,7767,0,1,0
690000,Woodinville,23,4,2.5,3220,35400,0,2,0
459000,Renton,14,4,2.75,2790,6600,0,2,0
455000,Renton,13,4,2.5,3360,7685,0,2,0
426500,Renton,16,4,2.5,2700,6515,0,2,0
441000,Renton,17,3,2.5,2740,7923,0,2,0
440000,Renton,18,3,2.5,2290,6302,0,2,0
455000,Renton,18,4,2.5,2710,6558,0,2,0
305950,Auburn,5,4,2.5,2007,4968,0,2,0
265000,Auburn,23,3,2.25,1630,10969,0,2,0
499000,Duvall,23,4,2.75,2250,14149,0,2,0
470000,Duvall,23,4,2.5,2310,14023,0,2,0
435000,Duvall,21,3,2.5,2530,13446,0,2,0
367500,Seattle,10,3,3.25,1400,1343,240,2,0
790000,Seattle,0,4,3.5,2720,3000,470,2,0
725000,Auburn,24,4,2.5,3750,218506,0,2,0
575000,Federal Way,23,4,2.5,4620,20793,0,2,0
299990,Federal Way,25,3,2.5,1870,8541,0,2,0
320000,Federal Way,24,3,2.5,2680,7757,0,2,0
319000,Federal Way,24,4,2.25,2390,7350,0,2,0
370000,Federal Way,19,4,2.5,3090,18645,0,2,0
510000,Federal Way,22,4,3,3610,18948,0,2,0
610000,Federal Way,23,3,2.5,3440,18167,0,2,0
265000,Federal Way,24,3,2.25,2540,7216,0,2,0
349900,Federal Way,20,4,2.75,2530,13474,0,2,0
265000,Auburn,13,4,2.5,2040,4443,0,2,0
915000,Renton,17,4,4.5,5250,48352,0,2,0
439000,North Bend,19,2,1.75,1620,113862,0,1.5,0
452500,North Bend,29,3,2.5,2430,88426,860,1,0
750000,Seattle,30,4,3.5,3050,7020,1000,2,3
613000,Bellevue,26,3,2.25,1960,10385,0,1,0
476000,Seattle,15,2,2.25,1140,1332,0,3,0
415000,Seattle,8,2,2.5,1160,1219,0,3,0
752875,Woodinville,23,4,2.5,2800,72309,0,2,0
350000,Duvall,27,3,2.5,1640,10424,0,2,0
334000,Duvall,26,3,2.25,1840,9781,0,2,0
359950,Kent,0,4,2.75,2260,5705,0,2,0
454950,Kent,1,4,2.5,2413,5701,0,2,0
327000,Renton,30,3,2.5,1810,7350,500,1,0
386000,Kent,3,4,2.5,2478,6079,0,2,0
335000,Kent,2,4,2.5,2154,6050,0,2,0
376950,Kent,2,4,2.5,2643,5750,0,2,0
300000,Auburn,12,4,2.5,2600,8572,0,2,0
289950,Kent,22,3,2,1670,7757,0,1,0
339950,Kent,16,4,2.5,2260,6086,0,2,0
799990,Redmond,21,3,2.5,2850,21780,0,2,0
897500,Redmond,30,4,3,4370,217882,0,2,0
930000,Woodinville,28,3,2.5,3780,35273,0,1.5,0
760000,Woodinville,25,4,2.5,2960,28005,0,2,0
869000,Woodinville,26,4,3,3740,30884,680,2,0
685000,Redmond,17,4,2.5,3320,38043,0,2,0
635000,Redmond,17,4,2.5,2490,40608,0,2,0
393000,Kent,17,4,2.5,2641,8091,0,2,0
300000,Kent,16,4,2.5,2200,8065,0,2,0
324950,Kent,16,4,2.5,2641,8615,0,2,0
340000,Kent,16,3,2.5,3040,6255,0,2,0
799500,Seattle,21,4,2.5,2760,5750,0,2,0
312000,Kent,30,4,2.25,1930,7452,500,1,0
625000,Seattle,7,2,2.25,1390,916,225,2,0
515000,Kirkland,18,3,2.5,1800,5001,0,2,0
525000,Duvall,20,4,2.5,2303,16801,0,2,0
524000,Seattle,6,3,2.25,1370,1007,40,3,0
751000,Sammamish,22,3,2.5,3090,13316,0,2,0
294400,Auburn,24,4,2.5,1788,10183,0,2,0
277950,Auburn,2,4,2.5,1889,6000,0,2,0
730000,Woodinville,23,4,2.5,3550,35689,0,2,0
362000,Renton,28,3,2.5,2310,7485,0,2,0
348000,Renton,29,3,1.75,1720,8867,400,1,0
415000,Renton,28,3,2.5,2480,8342,0,2,0
384200,Renton,28,3,2.5,2430,7613,0,2,0
412000,Renton,29,3,2.5,2210,7000,0,2,0
414000,Renton,15,5,3,3045,5030,0,2,0
300000,Duvall,28,3,2,1050,10072,0,1,0
315500,Duvall,29,3,2,1160,10079,0,1,0
280500,Auburn,17,4,2.5,1890,6962,0,2,0
335000,Auburn,19,4,2.75,2190,9209,0,2,0
305000,Auburn,12,4,2.5,2430,5959,0,2,0
321000,Auburn,12,4,2.5,2430,5366,0,2,0
300000,Auburn,11,4,2.5,2070,7476,0,2,0
325000,Auburn,12,4,2.5,2040,5472,0,2,0
332000,Auburn,13,4,2.5,2470,7780,0,2,0
440000,Auburn,3,4,2.5,2798,5085,0,2,0
334888,Auburn,2,3,2.5,1769,7324,0,2,0
400000,Seattle,11,2,2,1050,1173,330,2,0
426500,Maple Valley,25,4,2.75,2100,88426,0,1,0
472000,Maple Valley,9,3,2.5,1860,415126,0,2,0
415000,North Bend,24,3,2.25,1510,36224,0,2,0
435000,North Bend,23,3,2.5,1730,46638,0,2,0
454000,North Bend,23,3,2.5,2530,43733,1000,2,0
379000,North Bend,22,3,2.5,1740,30886,0,2,0
570000,Issaquah,20,2,1.75,2870,102366,1100,2,2
549000,Issaquah,23,4,2.25,2740,88426,0,2,0
845000,North Bend,12,4,2.75,4070,115434,0,2,0
590000,North Bend,30,3,2.25,2680,41250,0,2,0
415900,North Bend,26,3,2.5,1670,22703,360,1,0
799000,Bellevue,20,4,3.5,3500,8547,1000,2,0
675000,Issaquah,3,4,2.5,2620,6114,0,2,0
390000,Redmond,30,3,2,1510,10827,0,2,0
460000,Redmond,29,3,2,1760,9055,0,2,0
736000,Redmond,27,3,2.25,2470,11603,930,2,2
817500,Redmond,9,5,3.5,3600,9312,920,2,3
875000,Redmond,9,4,2.5,3230,256132,0,2,0
750000,Redmond,1,3,2.5,2620,43832,0,2,0
620000,Duvall,9,3,2.25,2520,212137,930,2,0
419000,Redmond,25,3,2.25,1760,16418,570,1,0
576925,Woodinville,10,4,2.5,2630,6100,0,2,0
569995,Renton,0,4,2.5,2650,6875,0,2,0
580135,Renton,0,4,2.5,3150,5886,0,2,0
542525,Renton,0,4,2.5,2650,5600,0,2,0
519995,Renton,0,4,3,2590,6160,0,2,0
612995,Renton,0,5,3.5,3240,6919,480,2,0
549995,Renton,0,4,3.5,2660,5690,740,2,0
549995,Renton,0,4,3.5,2970,6587,710,2,0
494995,Renton,0,5,2.75,2670,3800,0,2,0
469995,Renton,0,4,2.5,2350,3800,0,2,0
459995,Renton,0,4,2.5,2350,3760,0,2,0
515805,Renton,0,5,2.75,2710,4136,0,2,0
485000,Renton,0,4,3.5,3273,5115,602,2,0
440000,Renton,7,4,3.5,3180,4869,790,2,0
458000,Renton,6,4,3.5,3217,4000,630,2,0
319000,Maple Valley,20,3,2.5,1610,8544,0,2,0
960000,Sammamish,9,5,4,3720,15200,0,2,0
465000,Maple Valley,28,4,2.5,2590,16437,0,2,0
370000,Maple Valley,29,3,2.25,2110,13300,0,2,0
363000,Renton,28,4,3,2250,12142,0,2,0
380000,Renton,30,3,2.5,2280,10255,0,2,0
499990,North Bend,2,4,2.75,2620,7001,0,2,0
535365,North Bend,2,4,2.75,2790,6969,0,2,0
485000,North Bend,1,4,2.75,2790,7803,0,2,0
475000,North Bend,1,4,2.75,2620,6178,0,2,0
499990,North Bend,1,4,2.75,2910,6334,0,2,0
483453,North Bend,0,4,2.75,2790,5527,0,2,0
456000,North Bend,1,3,2.5,2130,5205,0,2,0
484259,North Bend,0,4,2.75,2790,5000,0,2,0
427874,North Bend,1,3,3,2340,5002,0,2,0
439990,North Bend,1,3,2.5,2340,5171,0,2,0
499431,North Bend,1,4,2.75,2620,6019,0,2,0
505657,North Bend,1,4,2.75,2790,8092,0,2,0
533380,North Bend,0,4,2.75,2790,6685,0,2,0
504058,North Bend,1,4,2.75,2910,7467,0,2,0
533112,North Bend,1,4,2.75,2790,8853,0,2,0
570000,Duvall,16,4,2.5,2640,11816,0,2,0
487600,Duvall,16,4,2.5,2340,12080,0,2,0
275000,Seattle,9,2,1.5,1160,1103,270,2,0
284900,Seattle,9,2,1.5,1160,982,270,2,0
405000,Auburn,8,5,3.5,3672,9742,666,2,0
587000,Woodinville,22,4,2.5,2550,6256,0,2,0
292000,Seattle,26,3,1.75,1320,6600,0,1,0
289950,Seattle,22,3,2.25,1740,9370,350,1,0
268000,Kent,20,3,2,1610,8416,0,1,0
328500,Seattle,11,3,2.25,1390,1407,0,3,0
292000,Seattle,7,3,2.5,1270,1283,0,3,0
342000,Seattle,18,2,2,1320,1462,0,3,0
296000,Seattle,17,2,2,1320,2040,0,3,0
288000,Seattle,15,0,1.5,1430,1650,0,3,0
303000,Seattle,15,2,1.5,1400,1650,0,3,0
297000,Seattle,15,2,1.5,1430,1650,0,3,0
689950,Seattle,0,4,2.75,2520,8433,0,2,0
300000,Kent,5,3,2,1451,7159,0,1,0
385000,Kent,4,4,2.5,2630,5701,0,2,0
280000,Auburn,10,4,2.5,2400,4596,0,2,0
620000,Renton,20,5,2.5,3070,34991,0,2,0
529000,Renton,19,3,2.5,3070,22098,0,2,0
700000,Maple Valley,20,3,2.5,3110,123710,680,2,0
661000,Redmond,16,4,2.5,2496,8058,0,2,0
275000,North Bend,27,3,2.5,1480,15639,0,2,0
372500,North Bend,26,3,1.75,1550,12956,340,1,0
630000,Kirkland,28,3,1.75,1710,8767,0,1,0
406250,Duvall,25,4,3.25,2550,11524,0,2,0
463000,Duvall,23,3,2.5,2190,17108,0,2,0
525000,Renton,9,4,2.5,3670,9958,0,2,0
460000,Renton,23,4,2.5,2620,8331,0,2,0
386000,Renton,23,3,2,2120,7560,0,1,0
435000,Renton,23,4,2.5,2940,7590,0,2,0
439000,Renton,22,4,2.5,2690,9551,0,2,0
469900,Renton,23,4,2.5,2990,8913,0,2,0
303000,Seattle,6,3,2.25,1340,873,0,3,0
315000,Seattle,5,3,2.25,1370,1533,0,3,0
305000,Seattle,5,3,2.5,1260,1622,0,3,0
420000,Seattle,7,3,2.5,1470,1571,290,2,0
355000,Seattle,7,2,2.25,930,747,300,2,0
445000,Seattle,8,3,2.5,1550,930,490,2,0
321950,Seattle,7,2,1.25,860,1277,0,2,0
325000,Seattle,9,2,2.5,1050,1609,0,2,0
384000,Seattle,17,3,2.5,1540,1564,240,2,0
750000,Seattle,14,3,2.5,3280,6750,840,2,1
370000,Kent,22,4,2.5,2720,8666,0,2,0
389950,Kent,21,3,2.5,2170,8140,0,2,0
350900,Kent,23,4,2.5,2540,12843,0,2,0
379000,Kent,21,4,2.5,2570,10155,0,2,0
300000,Kent,13,4,2.5,1960,9898,0,2,0
799000,Seattle,9,4,3.25,3120,5000,750,2,0
598000,Seattle,29,4,2.5,2030,9825,700,1,0
397450,Kent,21,4,2.5,2650,9451,0,2,0
350000,Kent,20,3,2.5,2440,18674,0,2,0
499000,Duvall,10,4,2.5,2680,10590,0,2,0
355000,Duvall,13,3,2.5,1810,3192,740,1,0
325000,Duvall,14,3,2.5,1570,3143,0,2,0
315000,Duvall,12,4,2.75,1580,3770,500,1,0
325000,Duvall,14,3,2.75,1580,4007,0,2,0
409124,Kent,15,5,3.25,3320,11340,840,2,0
760000,Redmond,28,4,2.5,2730,36183,0,2,0
518000,Duvall,15,4,2.75,2520,14021,0,2,0
895000,Renton,24,3,2,2160,105415,0,1,0
